emp_no,first_name,last_name,gender,birth_date,hire_date,salary,title,from_date,t_to_date,de_to_date,de_dept_no,d_dept_no,dept_name
426824,Gopalakrishnan,Mawatari,F,1965-01-25,1988-10-29,58680,Senior Staff,1993-10-29,9999-01-01,9999-01-01,d009,d009,Customer Service
52599,Augustine,Mungall,F,1965-01-25,1987-08-31,48897,Senior Engineer,1996-08-30,9999-01-01,9999-01-01,d009,d009,Customer Service
429532,Bartek,Vendrig,M,1965-01-25,1991-11-12,68137,Senior Staff,1996-11-11,9999-01-01,9999-01-01,d009,d009,Customer Service
207204,Kellie,Schrooten,M,1965-01-25,1991-01-17,40000,Engineer,1999-01-17,9999-01-01,9999-01-01,d005,d005,Development
264167,Baoqiu,Tomescu,M,1965-01-25,1994-04-28,59581,Senior Engineer,1996-05-01,9999-01-01,9999-01-01,d005,d005,Development
406564,Parviz,Picco,F,1965-01-25,1992-03-19,42716,Engineer,1995-04-16,9999-01-01,9999-01-01,d005,d005,Development
24205,Roddy,Rubsam,F,1965-01-25,1987-09-06,49424,Senior Engineer,1993-09-19,9999-01-01,9999-01-01,d005,d005,Development
445570,Van,Nations,F,1965-01-25,1986-08-11,46882,Technique Leader,1986-08-11,9999-01-01,9999-01-01,d005,d005,Development
47139,Marco,Usdin,F,1965-01-25,1995-05-28,67283,Engineer,1996-10-29,9999-01-01,9999-01-01,d005,d005,Development
26788,Zongyan,Dalphin,M,1965-01-25,1988-04-23,40000,Senior Engineer,1993-04-23,9999-01-01,9999-01-01,d005,d005,Development
202882,Isaac,Koshino,M,1965-01-25,1993-02-17,40000,Senior Engineer,1995-09-28,9999-01-01,9999-01-01,d005,d005,Development
57934,Sanjoy,Boudaillier,M,1965-01-25,1989-12-27,82396,Senior Engineer,1997-12-27,9999-01-01,9999-01-01,d005,d005,Development
68648,Jaques,DiGiano,M,1965-01-25,1992-04-01,55150,Technique Leader,1992-04-01,9999-01-01,9999-01-01,d005,d005,Development
293746,Sanjay,Litecky,F,1965-01-25,1995-08-27,40000,Senior Engineer,2000-08-26,9999-01-01,9999-01-01,d005,d005,Development
407522,Tommaso,Raczkowsky,M,1965-01-25,1996-08-29,53708,Staff,1996-08-29,9999-01-01,9999-01-01,d002,d002,Finance
427776,Jaques,Navazio,F,1965-01-25,1985-11-22,83358,Senior Staff,1998-04-03,9999-01-01,9999-01-01,d002,d002,Finance
97623,Haldon,Janetzko,M,1965-01-25,1990-09-11,45153,Senior Staff,1996-09-10,9999-01-01,9999-01-01,d003,d003,Human Resources
457070,Gay,Plavsic,F,1965-01-25,1987-08-06,40000,Senior Staff,1994-08-06,9999-01-01,9999-01-01,d003,d003,Human Resources
210752,Saniya,Stenning,F,1965-01-25,1986-12-10,47970,Senior Staff,1991-12-10,9999-01-01,9999-01-01,d001,d001,Marketing
432956,Qunsheng,Birrer,F,1965-01-25,1986-05-13,59603,Senior Staff,1994-05-13,9999-01-01,9999-01-01,d001,d001,Marketing
38947,Shuichi,Ruemmler,F,1965-01-25,1991-03-08,40000,Senior Staff,1998-03-08,9999-01-01,9999-01-01,d001,d001,Marketing
82098,Poornachandra,Wilharm,F,1965-01-25,1990-01-18,65236,Senior Engineer,1998-04-20,9999-01-01,9999-01-01,d004,d004,Production
406125,Georgi,Portugali,F,1965-01-25,1987-09-27,40000,Technique Leader,1987-09-27,9999-01-01,9999-01-01,d004,d004,Production
41114,Petter,Thummel,M,1965-01-25,1986-09-16,60729,Technique Leader,1995-12-24,9999-01-01,9999-01-01,d004,d004,Production
27620,Shuji,Kandlur,M,1965-01-25,1990-03-02,40000,Senior Engineer,1997-03-02,9999-01-01,9999-01-01,d004,d004,Production
65171,Jeane,Tasistro,M,1965-01-25,1991-03-04,71349,Technique Leader,1994-07-06,9999-01-01,9999-01-01,d004,d004,Production
244711,Rosli,Butner,M,1965-01-25,1989-06-13,56130,Engineer,1997-03-19,9999-01-01,9999-01-01,d004,d004,Production
260361,Reinhold,Rahier,M,1965-01-25,1995-06-06,40000,Engineer,1995-06-06,9999-01-01,9999-01-01,d004,d004,Production
220625,Shigenori,Deville,F,1965-01-25,1992-12-24,40000,Technique Leader,1992-12-24,9999-01-01,9999-01-01,d004,d004,Production
469399,Hongzhu,Ruemmler,F,1965-01-25,1986-09-03,51576,Engineer,1999-02-14,9999-01-01,9999-01-01,d004,d004,Production
74800,Yuuichi,Conde,F,1965-01-25,1989-03-08,40000,Senior Engineer,1999-03-08,9999-01-01,9999-01-01,d004,d004,Production
55640,Adit,Syrotiuk,F,1965-01-25,1991-06-02,40000,Senior Engineer,1999-07-16,9999-01-01,9999-01-01,d004,d004,Production
468417,Kamakshi,Huhdanpaa,F,1965-01-25,1992-03-25,40000,Senior Engineer,2001-08-26,9999-01-01,9999-01-01,d004,d004,Production
447982,Shiv,Baezner,F,1965-01-25,1988-06-22,40000,Senior Engineer,1996-12-16,9999-01-01,9999-01-01,d004,d004,Production
58454,Ziya,Zambonelli,M,1965-01-25,1993-11-15,44411,Engineer,1999-06-29,9999-01-01,9999-01-01,d004,d004,Production
84179,Shuichi,Nanard,F,1965-01-25,1989-03-14,40000,Senior Engineer,1989-03-14,9999-01-01,9999-01-01,d004,d004,Production
488619,Georgy,Bennis,F,1965-01-25,1996-06-15,58714,Engineer,1998-04-11,9999-01-01,9999-01-01,d004,d004,Production
24377,Lubomir,Wroclawski,F,1965-01-25,1991-05-25,42900,Senior Engineer,2000-07-25,9999-01-01,9999-01-01,d006,d006,Quality Management
451275,Bedrich,Isard,M,1965-01-25,1986-06-07,40000,Senior Staff,1986-06-07,9999-01-01,9999-01-01,d008,d008,Research
282333,Nahla,Serdy,F,1965-01-25,1992-07-19,40000,Senior Staff,2000-09-09,9999-01-01,9999-01-01,d008,d008,Research
290441,Gregory,Collavizza,F,1965-01-25,1987-09-09,91982,Senior Staff,1993-09-08,9999-01-01,9999-01-01,d007,d007,Sales
288142,Shay,Heystek,F,1965-01-25,1989-04-01,67640,Senior Staff,1995-04-01,9999-01-01,9999-01-01,d007,d007,Sales
472143,Yahiko,Sommen,F,1965-01-25,1989-02-21,78806,Senior Staff,1996-08-14,9999-01-01,9999-01-01,d007,d007,Sales
284431,Pintsang,Fujisawa,M,1965-01-25,1986-09-06,65037,Senior Staff,2002-04-16,9999-01-01,9999-01-01,d007,d007,Sales
80731,Shaowen,Eldridge,M,1965-01-25,1987-12-05,54475,Senior Staff,1994-12-05,9999-01-01,9999-01-01,d007,d007,Sales
214215,Xiaoqiang,Cardazo,M,1965-01-25,1987-05-19,90603,Senior Staff,1993-05-28,9999-01-01,9999-01-01,d007,d007,Sales
280291,Lenore,Badache,F,1965-01-26,1988-06-12,41617,Staff,1998-11-24,9999-01-01,9999-01-01,d009,d009,Customer Service
46000,Zhaofang,Penn,F,1965-01-26,1994-01-13,40000,Senior Staff,2002-07-24,9999-01-01,9999-01-01,d009,d009,Customer Service
30182,Leon,Potthoff,M,1965-01-26,1985-12-08,61572,Senior Engineer,1993-12-08,9999-01-01,9999-01-01,d005,d005,Development
273286,Brigham,Asmuth,M,1965-01-26,1988-02-15,43159,Senior Engineer,1996-01-24,9999-01-01,9999-01-01,d005,d005,Development
63706,Sedat,Itzigehl,F,1965-01-26,1988-01-01,46185,Engineer,1997-07-31,9999-01-01,9999-01-01,d005,d005,Development
286452,Behnaam,Bierbaum,F,1965-01-26,1996-12-24,43036,Engineer,1999-01-31,9999-01-01,9999-01-01,d005,d005,Development
466509,Bezalel,Verhoeff,F,1965-01-26,1988-03-22,40000,Senior Engineer,1993-03-22,9999-01-01,9999-01-01,d005,d005,Development
480035,Sukumar,Georg,M,1965-01-26,1990-03-27,40000,Senior Staff,1998-03-27,9999-01-01,9999-01-01,d005,d005,Development
273159,Divine,Hofmeyr,F,1965-01-26,1985-12-06,40000,Technique Leader,1989-04-14,9999-01-01,9999-01-01,d005,d005,Development
216502,Xiaocheng,Suermann,F,1965-01-26,1987-08-08,63256,Engineer,1997-12-15,9999-01-01,9999-01-01,d005,d005,Development
24080,Jaana,Perez,F,1965-01-26,1990-06-08,47203,Technique Leader,1996-03-11,9999-01-01,9999-01-01,d005,d005,Development
47515,Naraig,Jenevein,M,1965-01-26,1987-01-18,50098,Senior Engineer,1987-01-18,9999-01-01,9999-01-01,d005,d005,Development
30154,Mayuko,Skafidas,M,1965-01-26,1988-04-06,40000,Technique Leader,1999-04-19,9999-01-01,9999-01-01,d005,d005,Development
290769,Lalit,Blokdijk,F,1965-01-26,1999-02-01,44580,Senior Engineer,1999-02-01,9999-01-01,9999-01-01,d005,d005,Development
218022,Mokhtar,Poupard,M,1965-01-26,1987-06-18,46593,Technique Leader,1992-02-02,9999-01-01,9999-01-01,d005,d005,Development
408953,Jolita,Claffy,M,1965-01-26,1987-01-16,40000,Senior Engineer,1993-12-24,9999-01-01,9999-01-01,d005,d005,Development
482335,Kwangyoen,Peck,M,1965-01-26,1994-01-16,56445,Engineer,1994-01-16,9999-01-01,9999-01-01,d005,d005,Development
278953,Jeanna,Ghandeharizadeh,F,1965-01-26,1990-08-11,40000,Senior Engineer,1990-08-11,9999-01-01,9999-01-01,d005,d005,Development
472052,Godehard,Chinal,M,1965-01-26,1994-11-12,52516,Assistant Engineer,1995-12-09,9999-01-01,9999-01-01,d005,d005,Development
87783,Conor,Thorensen,M,1965-01-26,1987-06-07,61557,Senior Engineer,1988-02-24,9999-01-01,9999-01-01,d005,d005,Development
89090,Tetsushi,Theuretzbacher,F,1965-01-26,1990-02-01,47091,Senior Staff,1995-02-01,9999-01-01,9999-01-01,d003,d003,Human Resources
466745,Boalin,Birsak,M,1965-01-26,1985-06-06,40000,Senior Staff,2000-10-15,9999-01-01,9999-01-01,d003,d003,Human Resources
43733,Huei,Boguraev,M,1965-01-26,1987-09-25,40000,Senior Staff,1998-12-31,9999-01-01,9999-01-01,d003,d003,Human Resources
82351,Stevo,Thambidurai,F,1965-01-26,1989-10-27,40000,Senior Staff,1989-10-27,9999-01-01,9999-01-01,d003,d003,Human Resources
72194,Feiyu,Siepmann,M,1965-01-26,1998-10-01,70267,Senior Engineer,1998-10-01,9999-01-01,9999-01-01,d004,d004,Production
68608,Yucai,Seghrouchni,M,1965-01-26,1985-06-27,47652,Senior Engineer,1994-06-09,9999-01-01,9999-01-01,d004,d004,Production
89922,Alexius,Ibel,M,1965-01-26,1988-04-24,62911,Senior Engineer,1993-04-24,9999-01-01,9999-01-01,d004,d004,Production
50293,Xinan,Rindone,M,1965-01-26,1996-10-08,40000,Engineer,1996-10-08,9999-01-01,9999-01-01,d004,d004,Production
94331,Ramzi,Cronau,M,1965-01-26,1990-03-31,40000,Technique Leader,1999-09-03,9999-01-01,9999-01-01,d004,d004,Production
405063,Yechezkel,Yurov,M,1965-01-26,1997-10-29,67423,Senior Engineer,1998-11-30,9999-01-01,9999-01-01,d004,d004,Production
492677,Goetz,McAffer,M,1965-01-26,1988-02-05,57772,Senior Engineer,1994-02-04,9999-01-01,9999-01-01,d004,d004,Production
484498,Herbert,Hammerschmidt,F,1965-01-26,1996-08-22,66106,Senior Engineer,2001-08-22,9999-01-01,9999-01-01,d004,d004,Production
225867,Ramalingam,Remmele,M,1965-01-26,1998-03-30,40000,Senior Engineer,1999-09-03,9999-01-01,9999-01-01,d006,d006,Quality Management
205018,Yahiko,Awdeh,M,1965-01-26,1997-03-02,55086,Engineer,1998-08-05,9999-01-01,9999-01-01,d006,d006,Quality Management
227901,Francesca,Azuma,F,1965-01-26,1991-03-03,40000,Senior Staff,2001-06-08,9999-01-01,9999-01-01,d008,d008,Research
413098,Hsiangchu,Taubenfeld,M,1965-01-26,1985-05-11,45619,Senior Staff,1999-04-17,9999-01-01,9999-01-01,d008,d008,Research
69052,Shietung,Shrader,M,1965-01-26,1986-11-13,42091,Senior Staff,1995-08-05,9999-01-01,9999-01-01,d007,d007,Sales
429954,Renny,Gladwell,M,1965-01-26,1993-01-06,77431,Staff,1999-02-27,9999-01-01,9999-01-01,d007,d007,Sales
482944,Duke,Journel,M,1965-01-26,1991-10-26,96529,Senior Staff,1997-10-25,9999-01-01,9999-01-01,d007,d007,Sales
109953,Godehard,Chorvat,F,1965-01-26,1988-04-10,56632,Senior Staff,1996-04-10,9999-01-01,9999-01-01,d007,d007,Sales
92685,Mang,Atchley,M,1965-01-26,1990-03-13,55634,Senior Staff,1995-06-07,9999-01-01,9999-01-01,d007,d007,Sales
421022,Shigeaki,Butner,M,1965-01-26,1989-11-28,67327,Senior Staff,1996-07-13,9999-01-01,9999-01-01,d007,d007,Sales
107828,Ramya,Walston,M,1965-01-26,1989-02-03,78757,Senior Staff,1995-02-03,9999-01-01,9999-01-01,d007,d007,Sales
249325,Ute,Pokrovskii,M,1965-01-26,1993-01-29,82809,Staff,1997-06-09,9999-01-01,9999-01-01,d007,d007,Sales
27767,Tooru,Veldwijk,F,1965-01-27,1993-11-21,40000,Senior Staff,2000-11-21,9999-01-01,9999-01-01,d009,d009,Customer Service
208639,Larisa,Lukaszewicz,M,1965-01-27,1989-10-10,64461,Senior Staff,1994-10-10,9999-01-01,9999-01-01,d009,d009,Customer Service
83714,Ohad,Kilgore,M,1965-01-27,1990-07-01,43736,Senior Engineer,1997-07-01,9999-01-01,9999-01-01,d009,d009,Customer Service
84029,Babette,Eugenio,F,1965-01-27,1996-03-05,40000,Staff,1997-09-21,9999-01-01,9999-01-01,d009,d009,Customer Service
259237,Palash,Gammage,F,1965-01-27,1987-10-23,40000,Senior Staff,1994-10-23,9999-01-01,9999-01-01,d009,d009,Customer Service
276472,Hideyuki,Flanders,F,1965-01-27,1988-11-10,49162,Senior Engineer,1994-11-10,9999-01-01,9999-01-01,d005,d005,Development
214539,Ingmar,Kohling,F,1965-01-27,1990-11-26,64488,Engineer,1995-04-25,9999-01-01,9999-01-01,d005,d005,Development
285396,Lena,Kohling,M,1965-01-27,1986-10-04,66793,Senior Engineer,1991-10-04,9999-01-01,9999-01-01,d005,d005,Development
94761,Hitofumi,Zaccaria,M,1965-01-27,1988-11-22,48772,Senior Engineer,1997-11-22,9999-01-01,9999-01-01,d005,d005,Development
488693,Jiong,Zultner,F,1965-01-27,1993-03-10,40000,Senior Engineer,1993-03-10,9999-01-01,9999-01-01,d005,d005,Development
204471,Franziska,Maginnis,F,1965-01-27,1986-02-17,40000,Senior Engineer,1992-02-17,9999-01-01,9999-01-01,d005,d005,Development
420086,Susuma,Kitsuregawa,F,1965-01-27,1985-05-28,48457,Senior Engineer,1993-05-28,9999-01-01,9999-01-01,d005,d005,Development
277777,Herbert,Itzigehl,M,1965-01-27,1990-07-04,40000,Senior Engineer,1990-07-04,9999-01-01,9999-01-01,d005,d005,Development
250748,Kish,Turnbull,F,1965-01-27,1985-12-20,40000,Senior Engineer,1994-02-10,9999-01-01,9999-01-01,d005,d005,Development
22451,Jasminko,Bresenham,M,1965-01-27,1985-02-06,40000,Senior Staff,1996-12-15,9999-01-01,9999-01-01,d005,d005,Development
80948,Harjit,Bardell,M,1965-01-27,1991-05-24,40000,Senior Engineer,1996-05-23,9999-01-01,9999-01-01,d005,d005,Development
82928,Alselm,Rikino,F,1965-01-27,1990-11-16,60112,Senior Engineer,1997-11-16,9999-01-01,9999-01-01,d005,d005,Development
82511,Uwe,Koblick,F,1965-01-27,1991-07-21,40000,Engineer,1998-04-04,9999-01-01,9999-01-01,d005,d005,Development
86354,Ronghao,Segond,F,1965-01-27,1989-11-11,66984,Senior Engineer,1993-09-13,9999-01-01,9999-01-01,d005,d005,Development
294446,Claudi,Ruemmler,M,1965-01-27,1991-05-03,57740,Staff,1999-08-13,9999-01-01,9999-01-01,d002,d002,Finance
246902,Shih,Shanbhogue,M,1965-01-27,1985-03-25,40000,Staff,1998-04-19,9999-01-01,9999-01-01,d003,d003,Human Resources
401154,Danae,Kragelund,F,1965-01-27,1987-05-20,40000,Senior Staff,1993-05-19,9999-01-01,9999-01-01,d003,d003,Human Resources
205660,Kien,Barreiro,M,1965-01-27,1997-08-25,40000,Staff,1997-08-25,9999-01-01,9999-01-01,d001,d001,Marketing
490557,Luise,Vigier,M,1965-01-27,1985-02-24,45888,Senior Engineer,2001-07-01,9999-01-01,9999-01-01,d004,d004,Production
481764,Teiji,Marrakchi,M,1965-01-27,1986-08-26,60322,Senior Engineer,1986-08-26,9999-01-01,9999-01-01,d004,d004,Production
244714,Poorav,Clouatre,F,1965-01-27,1996-05-06,50839,Senior Engineer,1996-05-06,9999-01-01,9999-01-01,d004,d004,Production
34788,Ennio,Babu,F,1965-01-27,1993-12-07,58068,Senior Engineer,1994-08-31,9999-01-01,9999-01-01,d004,d004,Production
89806,Xiadong,Shinomoto,M,1965-01-27,1996-02-29,40000,Senior Engineer,2002-05-24,9999-01-01,9999-01-01,d004,d004,Production
29954,Pranay,Giarratana,F,1965-01-27,1992-09-29,40000,Senior Engineer,1992-09-29,9999-01-01,9999-01-01,d004,d004,Production
53924,Arnould,Gaughan,F,1965-01-27,1988-07-28,40000,Senior Engineer,1998-01-23,9999-01-01,9999-01-01,d004,d004,Production
286573,Nahum,Nishimukai,F,1965-01-27,1991-02-02,40000,Senior Engineer,1997-02-01,9999-01-01,9999-01-01,d004,d004,Production
471939,Kazuhiko,Marshall,M,1965-01-27,1999-01-20,69487,Staff,1999-11-16,9999-01-01,9999-01-01,d004,d004,Production
68416,Munenori,Debuse,F,1965-01-27,1990-11-08,54132,Senior Engineer,1990-11-08,9999-01-01,9999-01-01,d004,d004,Production
276445,Atilio,Randi,M,1965-01-27,1988-07-02,63137,Senior Engineer,1994-07-02,9999-01-01,9999-01-01,d004,d004,Production
89680,Aiman,Mawatari,F,1965-01-27,1988-05-01,40000,Senior Engineer,1997-05-01,9999-01-01,9999-01-01,d004,d004,Production
418566,Kazuhide,Snedden,M,1965-01-27,1996-06-14,62954,Senior Engineer,1996-06-14,9999-01-01,9999-01-01,d004,d004,Production
468773,Baziley,Brookner,F,1965-01-27,1993-09-22,41553,Senior Engineer,1999-09-22,9999-01-01,9999-01-01,d006,d006,Quality Management
200312,Akemi,Fujisaki,F,1965-01-27,1986-12-16,40000,Senior Engineer,1998-06-25,9999-01-01,9999-01-01,d006,d006,Quality Management
429087,Hugh,Senzako,M,1965-01-27,1987-08-08,51383,Technique Leader,1992-10-15,9999-01-01,9999-01-01,d006,d006,Quality Management
64487,Tsutomu,Rebaine,M,1965-01-27,1986-09-17,42874,Senior Engineer,1994-09-17,9999-01-01,9999-01-01,d006,d006,Quality Management
292504,Georgi,Bednarek,F,1965-01-27,1991-11-28,40000,Senior Engineer,2002-03-02,9999-01-01,9999-01-01,d006,d006,Quality Management
449815,Fumitaka,Quittner,M,1965-01-27,1988-04-20,43762,Senior Staff,1993-04-20,9999-01-01,9999-01-01,d008,d008,Research
229248,Harjit,Terekhov,M,1965-01-27,1991-06-22,40000,Staff,1995-10-19,9999-01-01,9999-01-01,d008,d008,Research
89590,Guther,Rothenberg,F,1965-01-27,1989-01-28,67868,Senior Staff,2000-08-07,9999-01-01,9999-01-01,d008,d008,Research
294652,Hironobu,Brodie,M,1965-01-27,1985-09-17,40000,Senior Engineer,1993-09-17,9999-01-01,9999-01-01,d008,d008,Research
485799,Yoshimitsu,Litvinov,M,1965-01-27,1990-06-04,40000,Senior Staff,1997-11-22,9999-01-01,9999-01-01,d008,d008,Research
423327,Constantijn,Lichtman,F,1965-01-27,1986-07-02,79684,Senior Staff,2001-06-26,9999-01-01,9999-01-01,d007,d007,Sales
444208,Irena,Cesareni,M,1965-01-27,1985-10-30,81161,Senior Staff,1985-10-30,9999-01-01,9999-01-01,d007,d007,Sales
71066,Domenick,Basart,F,1965-01-27,1995-05-12,78430,Senior Staff,2001-01-04,9999-01-01,9999-01-01,d007,d007,Sales
259611,Shuichi,Marrakchi,M,1965-01-27,1990-08-21,57203,Senior Staff,1990-08-21,9999-01-01,9999-01-01,d007,d007,Sales
236883,Huan,Olivero,F,1965-01-27,1995-08-06,72410,Staff,1999-11-19,9999-01-01,9999-01-01,d007,d007,Sales
64828,Krister,Pappas,F,1965-01-27,1986-06-13,61091,Staff,1999-09-30,9999-01-01,9999-01-01,d007,d007,Sales
91333,Lobel,Stafford,M,1965-01-27,1998-06-18,54313,Staff,1998-11-29,9999-01-01,9999-01-01,d007,d007,Sales
250411,Ranga,Sommen,F,1965-01-27,1989-01-20,54722,Senior Staff,1996-01-21,9999-01-01,9999-01-01,d007,d007,Sales
56428,Olivera,Hanabata,M,1965-01-27,1986-11-10,43255,Senior Staff,1992-11-09,9999-01-01,9999-01-01,d007,d007,Sales
286029,Jaques,Nanard,M,1965-01-28,1994-10-17,41827,Staff,1996-07-16,9999-01-01,9999-01-01,d009,d009,Customer Service
420476,Mariangiola,Bolsens,M,1965-01-28,1985-06-15,40000,Senior Staff,1994-06-15,9999-01-01,9999-01-01,d009,d009,Customer Service
236827,Almudena,Rijckaert,F,1965-01-28,1994-02-16,40000,Senior Engineer,1999-02-16,9999-01-01,9999-01-01,d005,d005,Development
416660,Nathalie,Luke,M,1965-01-28,1987-02-11,40000,Senior Engineer,1997-09-15,9999-01-01,9999-01-01,d005,d005,Development
30465,Randi,Avouris,M,1965-01-28,1986-07-16,41895,Senior Engineer,1991-07-16,9999-01-01,9999-01-01,d005,d005,Development
268043,Narain,Mikschl,M,1965-01-28,1986-05-08,40000,Engineer,1997-11-02,9999-01-01,9999-01-01,d005,d005,Development
439377,Mari,Plessier,M,1965-01-28,1997-07-04,40000,Senior Engineer,1997-07-04,9999-01-01,9999-01-01,d005,d005,Development
294791,Vesna,Lammel,F,1965-01-28,1990-10-16,62854,Assistant Engineer,1999-10-08,9999-01-01,9999-01-01,d005,d005,Development
56682,Roded,Picco,F,1965-01-28,1987-06-12,40000,Assistant Engineer,1993-11-06,9999-01-01,9999-01-01,d005,d005,Development
260153,Mingdong,Baar,F,1965-01-28,1991-10-14,71781,Technique Leader,1991-10-14,9999-01-01,9999-01-01,d005,d005,Development
489928,Satoru,Janetzko,F,1965-01-28,1991-12-18,43680,Assistant Engineer,1997-07-26,9999-01-01,9999-01-01,d005,d005,Development
414814,Dayanand,Wielonsky,M,1965-01-28,1998-06-22,43223,Staff,1999-02-15,9999-01-01,9999-01-01,d005,d005,Development
231798,Goetz,Alvarado,M,1965-01-28,1987-09-18,46062,Senior Engineer,1997-12-25,9999-01-01,9999-01-01,d005,d005,Development
296303,Mariangiola,Heyers,F,1965-01-28,1986-06-14,55209,Technique Leader,1992-08-04,9999-01-01,9999-01-01,d005,d005,Development
27378,Piyawadee,Leppanen,M,1965-01-28,1999-02-25,48227,Senior Staff,1999-02-25,9999-01-01,9999-01-01,d002,d002,Finance
295268,Eben,Calkin,M,1965-01-28,1993-01-09,62556,Senior Staff,2001-12-19,9999-01-01,9999-01-01,d003,d003,Human Resources
402827,Weidon,Pollacia,F,1965-01-28,1988-02-27,53483,Senior Staff,1996-02-27,9999-01-01,9999-01-01,d003,d003,Human Resources
210017,Shalesh,Lovengreen,M,1965-01-28,1990-09-29,40000,Senior Staff,1996-09-28,9999-01-01,9999-01-01,d003,d003,Human Resources
78469,Leucio,Cappelli,M,1965-01-28,1997-08-22,40000,Staff,1997-08-22,9999-01-01,9999-01-01,d003,d003,Human Resources
463495,Alenka,Barriga,F,1965-01-28,1988-05-06,40000,Senior Staff,1993-05-06,9999-01-01,9999-01-01,d003,d003,Human Resources
86213,Kristine,Clemencon,M,1965-01-28,1987-11-12,58095,Senior Staff,1996-04-21,9999-01-01,9999-01-01,d001,d001,Marketing
457813,Foong,Gargeya,F,1965-01-28,1990-10-20,40000,Senior Engineer,2000-01-24,9999-01-01,9999-01-01,d004,d004,Production
455814,Giao,DuCasse,F,1965-01-28,1990-03-07,40757,Senior Engineer,1999-07-19,9999-01-01,9999-01-01,d004,d004,Production
214789,Arfst,Chepyzhov,F,1965-01-28,1987-06-24,40000,Senior Engineer,1997-02-06,9999-01-01,9999-01-01,d004,d004,Production
48882,Leen,Lamparter,M,1965-01-28,1993-06-07,40000,Senior Engineer,2001-06-07,9999-01-01,9999-01-01,d004,d004,Production
59966,Steen,Salvesen,M,1965-01-28,1993-02-03,40000,Technique Leader,1993-02-03,9999-01-01,9999-01-01,d004,d004,Production
222952,Gopalakrishnan,Suermann,M,1965-01-28,1986-02-06,51100,Senior Engineer,1998-04-30,9999-01-01,9999-01-01,d004,d004,Production
68633,Chinhyun,Rassart,F,1965-01-28,1987-07-09,60777,Senior Engineer,1993-07-29,9999-01-01,9999-01-01,d004,d004,Production
247447,Tzu,Bakhtari,M,1965-01-28,1994-03-18,45800,Senior Engineer,1999-03-18,9999-01-01,9999-01-01,d004,d004,Production
253838,Stafford,Terlouw,M,1965-01-28,1988-03-12,40000,Assistant Engineer,1999-02-21,9999-01-01,9999-01-01,d004,d004,Production
241667,Atilio,Olivero,M,1965-01-28,1985-09-04,56580,Senior Engineer,1992-09-04,9999-01-01,9999-01-01,d004,d004,Production
231459,Nectarios,Pramanik,M,1965-01-28,1989-10-12,55246,Assistant Engineer,1999-11-18,9999-01-01,9999-01-01,d004,d004,Production
88422,Jungsoon,Birsak,M,1965-01-28,1985-04-03,67886,Technique Leader,1985-04-03,9999-01-01,9999-01-01,d004,d004,Production
221369,Abdulah,Pocchiola,F,1965-01-28,1987-04-10,52230,Engineer,1996-08-28,9999-01-01,9999-01-01,d006,d006,Quality Management
226216,Giordano,Gini,F,1965-01-28,1992-08-18,40000,Technique Leader,1993-08-14,9999-01-01,9999-01-01,d006,d006,Quality Management
445067,Eldridge,Kawashima,F,1965-01-28,1990-02-27,45253,Senior Engineer,1997-02-27,9999-01-01,9999-01-01,d006,d006,Quality Management
95181,Yishai,Cappelli,F,1965-01-28,1995-03-23,66810,Staff,1997-01-30,9999-01-01,9999-01-01,d008,d008,Research
26629,Nevin,Rodham,M,1965-01-28,1993-09-20,50836,Senior Staff,1998-12-14,9999-01-01,9999-01-01,d008,d008,Research
429249,Alassane,Wolniewicz,M,1965-01-28,1986-10-06,40000,Senior Engineer,1993-10-06,9999-01-01,9999-01-01,d008,d008,Research
458191,George,Atchley,M,1965-01-28,1996-06-03,71591,Staff,1997-07-02,9999-01-01,9999-01-01,d008,d008,Research
292404,Hongzue,Zultner,M,1965-01-28,1990-02-22,44910,Senior Staff,1990-02-22,9999-01-01,9999-01-01,d008,d008,Research
444099,Kousuke,Worfolk,M,1965-01-28,1988-03-22,81037,Senior Staff,1997-03-22,9999-01-01,9999-01-01,d007,d007,Sales
34505,Felicidad,Kumaresan,F,1965-01-28,1994-01-06,87384,Senior Staff,2001-09-06,9999-01-01,9999-01-01,d007,d007,Sales
400683,Kamakshi,Manders,M,1965-01-28,1987-03-29,65023,Staff,1995-08-05,9999-01-01,9999-01-01,d007,d007,Sales
27686,Manu,Rosiles,M,1965-01-28,1988-03-07,62592,Senior Staff,1998-03-03,9999-01-01,9999-01-01,d007,d007,Sales
52386,Adas,Denti,M,1965-01-28,1986-05-30,65342,Senior Staff,1995-05-30,9999-01-01,9999-01-01,d007,d007,Sales
499194,Padma,Delgrange,M,1965-01-29,1997-11-03,61589,Senior Staff,1998-01-02,9999-01-01,9999-01-01,d009,d009,Customer Service
241292,Uri,Lampe,M,1965-01-29,1987-04-25,42997,Senior Staff,1994-10-17,9999-01-01,9999-01-01,d009,d009,Customer Service
408437,Uno,Solares,M,1965-01-29,1994-09-22,59806,Senior Staff,1999-09-22,9999-01-01,9999-01-01,d009,d009,Customer Service
446959,Aram,Passino,M,1965-01-29,1994-08-08,46058,Senior Engineer,1995-01-28,9999-01-01,9999-01-01,d005,d005,Development
411070,Otmar,Brandsma,F,1965-01-29,1987-05-28,41389,Senior Engineer,1992-05-27,9999-01-01,9999-01-01,d005,d005,Development
