emp_no,first_name,last_name,gender,birth_date,hire_date,salary,title,from_date,t_to_date,de_to_date,de_dept_no,d_dept_no,dept_name
80998,Leandro,Lampe,F,1955-10-25,1987-05-01,56045,Senior Engineer,2001-05-01,9999-01-01,9999-01-01,d006,d006,Quality Management
65448,Menkae,Benzaken,M,1955-10-25,1988-08-06,80004,Staff,1995-11-06,9999-01-01,9999-01-01,d007,d007,Sales
466740,Oddvar,Feldhoffer,M,1955-10-25,1985-06-15,57298,Senior Staff,1993-06-15,9999-01-01,9999-01-01,d007,d007,Sales
436792,Taizo,Luca,M,1955-10-25,1987-01-18,62808,Senior Staff,1994-01-18,9999-01-01,9999-01-01,d007,d007,Sales
206427,Nobuyoshi,Otillio,M,1955-10-25,1986-11-25,46330,Senior Staff,1997-12-10,9999-01-01,9999-01-01,d007,d007,Sales
33838,Adit,Ranai,M,1955-10-25,1986-12-07,58188,Staff,1998-05-25,9999-01-01,9999-01-01,d007,d007,Sales
272259,Yongqiao,Lorcy,F,1955-10-26,1986-03-27,40000,Senior Staff,1992-03-26,9999-01-01,9999-01-01,d009,d009,Customer Service
224291,Christophe,Rosca,M,1955-10-26,1987-07-20,70661,Senior Engineer,1994-09-29,9999-01-01,9999-01-01,d005,d005,Development
11524,Xiadong,Standera,M,1955-10-26,1988-09-20,41081,Senior Engineer,1996-07-05,9999-01-01,9999-01-01,d005,d005,Development
407802,Sadun,Zedlitz,F,1955-10-26,1987-09-30,40000,Senior Engineer,1996-04-19,9999-01-01,9999-01-01,d005,d005,Development
428166,Tzvetan,Mahnke,F,1955-10-26,1985-08-26,40000,Technique Leader,1994-03-26,9999-01-01,9999-01-01,d005,d005,Development
294288,Adel,Lyonns,F,1955-10-26,1986-07-11,40000,Technique Leader,1997-07-04,9999-01-01,9999-01-01,d005,d005,Development
293010,Nathan,Verhoeff,F,1955-10-26,1985-03-23,65297,Technique Leader,1985-03-23,9999-01-01,9999-01-01,d005,d005,Development
254488,Arvind,Benzaken,M,1955-10-26,1985-08-02,56628,Senior Staff,1995-04-11,9999-01-01,9999-01-01,d002,d002,Finance
266789,Alejandro,Vesna,F,1955-10-26,1987-05-16,63048,Senior Staff,1992-07-01,9999-01-01,9999-01-01,d002,d002,Finance
277892,Pintsang,Heyers,M,1955-10-26,1985-12-30,47112,Senior Engineer,2002-03-16,9999-01-01,9999-01-01,d004,d004,Production
433939,Valdiodio,Wrigley,M,1955-10-26,1986-12-11,40000,Engineer,1996-12-28,9999-01-01,9999-01-01,d004,d004,Production
32171,Zhaofang,Setia,M,1955-10-26,1986-02-24,40000,Senior Engineer,2001-06-06,9999-01-01,9999-01-01,d004,d004,Production
448359,Nirmal,Comellas,M,1955-10-26,1985-04-23,42393,Engineer,1999-07-01,9999-01-01,9999-01-01,d004,d004,Production
414211,Jaewoo,Pelc,F,1955-10-26,1988-01-05,40000,Senior Engineer,1995-01-05,9999-01-01,9999-01-01,d006,d006,Quality Management
65619,Kazuhira,Rosch,M,1955-10-26,1986-07-08,40705,Senior Engineer,1995-07-08,9999-01-01,9999-01-01,d006,d006,Quality Management
79979,Yunming,Papsdorf,M,1955-10-26,1986-12-29,69991,Senior Engineer,1991-12-29,9999-01-01,9999-01-01,d008,d008,Research
220932,Hinrich,Bisiani,M,1955-10-26,1985-07-11,56885,Senior Engineer,1990-07-11,9999-01-01,9999-01-01,d008,d008,Research
464555,Kellyn,Zastre,F,1955-10-26,1986-10-11,92229,Senior Staff,1995-04-21,9999-01-01,9999-01-01,d007,d007,Sales
290424,Foong,Karcich,M,1955-10-27,1987-11-08,45211,Senior Engineer,1995-11-08,9999-01-01,9999-01-01,d005,d005,Development
259916,Tzu,Demri,F,1955-10-27,1988-06-24,40000,Senior Engineer,1994-06-24,9999-01-01,9999-01-01,d005,d005,Development
462028,Rasiah,Angot,M,1955-10-27,1986-02-08,40000,Senior Engineer,1992-02-08,9999-01-01,9999-01-01,d005,d005,Development
452869,Abdulla,Klassen,F,1955-10-27,1985-07-01,40000,Senior Engineer,1991-07-01,9999-01-01,9999-01-01,d005,d005,Development
107392,Chinho,Panangaden,F,1955-10-27,1987-06-12,40000,Senior Engineer,1993-06-11,9999-01-01,9999-01-01,d005,d005,Development
277502,Selwyn,Rossi,F,1955-10-27,1987-06-15,55635,Staff,2000-01-28,9999-01-01,9999-01-01,d002,d002,Finance
12608,Nectarios,Mondadori,M,1955-10-27,1985-06-23,40000,Senior Staff,2000-02-22,9999-01-01,9999-01-01,d003,d003,Human Resources
84976,Eran,Perez,M,1955-10-27,1985-11-29,45662,Senior Staff,1994-11-29,9999-01-01,9999-01-01,d003,d003,Human Resources
98500,Sarita,Bennet,M,1955-10-27,1986-09-05,47977,Senior Staff,1994-09-05,9999-01-01,9999-01-01,d001,d001,Marketing
463334,Tran,Peak,F,1955-10-27,1985-09-13,40000,Assistant Engineer,1996-12-13,9999-01-01,9999-01-01,d004,d004,Production
475037,Shaowei,Hasenauer,M,1955-10-27,1988-04-13,40000,Senior Engineer,1988-04-13,9999-01-01,9999-01-01,d004,d004,Production
215648,Jeanna,Jahnichen,M,1955-10-27,1986-06-24,40000,Senior Engineer,1994-06-24,9999-01-01,9999-01-01,d004,d004,Production
63269,Luerbio,Benzmuller,M,1955-10-27,1985-02-26,40000,Senior Engineer,1994-02-26,9999-01-01,9999-01-01,d004,d004,Production
221801,Kristinn,Rahimi,F,1955-10-27,1985-08-12,56232,Senior Engineer,1997-08-11,9999-01-01,9999-01-01,d004,d004,Production
27008,Turgut,Gluchowski,F,1955-10-27,1986-01-28,62222,Senior Engineer,1995-01-28,9999-01-01,9999-01-01,d006,d006,Quality Management
457196,Sanjiv,Chachaty,M,1955-10-27,1985-05-05,40000,Senior Staff,1993-05-05,9999-01-01,9999-01-01,d008,d008,Research
201266,Uma,Rissanen,F,1955-10-27,1988-02-14,74676,Senior Staff,1993-02-13,9999-01-01,9999-01-01,d007,d007,Sales
437603,Poornachandra,Lemarechal,M,1955-10-28,1985-03-27,40000,Senior Staff,1985-03-27,9999-01-01,9999-01-01,d009,d009,Customer Service
488907,Reinhold,Kitai,F,1955-10-28,1987-04-24,40000,Senior Engineer,1993-04-23,9999-01-01,9999-01-01,d009,d009,Customer Service
40018,Yongmao,Beidas,F,1955-10-28,1988-09-05,40000,Senior Engineer,1995-09-06,9999-01-01,9999-01-01,d005,d005,Development
29425,Mingdong,Muntz,F,1955-10-28,1985-07-07,40000,Senior Engineer,1994-07-07,9999-01-01,9999-01-01,d005,d005,Development
223620,Kazuyasu,Marshall,F,1955-10-28,1985-11-08,56248,Senior Engineer,2001-04-16,9999-01-01,9999-01-01,d005,d005,Development
486620,Torsten,Pluym,F,1955-10-28,1987-11-18,58825,Senior Engineer,1999-10-23,9999-01-01,9999-01-01,d005,d005,Development
287238,Yoshimitsu,Nooteboom,F,1955-10-28,1987-11-12,40000,Senior Engineer,1995-10-25,9999-01-01,9999-01-01,d005,d005,Development
256408,Ortrud,Pollacia,M,1955-10-28,1985-07-22,40000,Technique Leader,1985-07-22,9999-01-01,9999-01-01,d005,d005,Development
86308,Dipankar,Muhling,F,1955-10-28,1988-06-08,40000,Engineer,1997-06-08,9999-01-01,9999-01-01,d004,d004,Production
435165,Freyja,Coors,M,1955-10-28,1985-04-14,53087,Senior Engineer,1989-04-09,9999-01-01,9999-01-01,d004,d004,Production
454271,Uta,Sullins,M,1955-10-28,1986-08-08,40000,Senior Engineer,2002-07-22,9999-01-01,9999-01-01,d004,d004,Production
495245,Shahab,Teitelbaum,F,1955-10-28,1985-08-24,40000,Senior Engineer,1991-08-24,9999-01-01,9999-01-01,d004,d004,Production
200906,Pradeep,Kusakari,M,1955-10-28,1987-10-10,59829,Senior Engineer,1993-02-01,9999-01-01,9999-01-01,d004,d004,Production
260638,Richara,Cronan,M,1955-10-28,1986-04-18,46203,Technique Leader,1994-09-22,9999-01-01,9999-01-01,d004,d004,Production
299849,Mats,Kropf,M,1955-10-28,1986-07-01,51739,Senior Engineer,1986-07-01,9999-01-01,9999-01-01,d004,d004,Production
258557,Kazuhisa,Pollacia,M,1955-10-28,1988-01-05,40000,Senior Engineer,2001-02-09,9999-01-01,9999-01-01,d006,d006,Quality Management
475790,Honglan,Goldhammer,M,1955-10-28,1985-03-24,60724,Senior Engineer,1985-03-24,9999-01-01,9999-01-01,d006,d006,Quality Management
202281,Serif,Ramras,M,1955-10-28,1988-06-12,40000,Engineer,1996-06-12,9999-01-01,9999-01-01,d006,d006,Quality Management
496837,Rafael,Marchesini,M,1955-10-28,1987-07-13,40000,Staff,1996-01-15,9999-01-01,9999-01-01,d008,d008,Research
91521,Akeel,Murthy,F,1955-10-28,1985-10-26,60815,Staff,1997-09-17,9999-01-01,9999-01-01,d007,d007,Sales
460531,Satyanarayana,Lagarias,F,1955-10-28,1988-06-11,76020,Senior Staff,1988-06-11,9999-01-01,9999-01-01,d007,d007,Sales
51121,Debaprosad,Bierbaum,M,1955-10-28,1986-07-02,40745,Senior Staff,1996-05-23,9999-01-01,9999-01-01,d007,d007,Sales
466869,Flemming,Magalhaes,F,1955-10-28,1986-03-15,76420,Senior Staff,1996-03-02,9999-01-01,9999-01-01,d007,d007,Sales
219994,Akemi,Broomell,M,1955-10-28,1988-04-06,85955,Senior Staff,2002-02-19,9999-01-01,9999-01-01,d007,d007,Sales
420394,Khun,Worfolk,M,1955-10-28,1986-06-04,85143,Senior Staff,1986-06-04,9999-01-01,9999-01-01,d007,d007,Sales
227595,Gaetan,Kragelund,M,1955-10-29,1988-04-10,64081,Senior Engineer,1996-03-01,9999-01-01,9999-01-01,d005,d005,Development
14993,Sanjay,Koblitz,M,1955-10-29,1988-04-20,45407,Senior Engineer,1994-04-20,9999-01-01,9999-01-01,d005,d005,Development
407027,Bernardo,Karner,M,1955-10-29,1987-03-18,49133,Senior Engineer,1991-03-22,9999-01-01,9999-01-01,d005,d005,Development
418254,Masamitsu,Beilner,F,1955-10-29,1987-01-02,49922,Senior Engineer,2000-10-14,9999-01-01,9999-01-01,d005,d005,Development
245350,Tadanori,Greibach,M,1955-10-29,1986-12-15,42504,Technique Leader,1986-12-15,9999-01-01,9999-01-01,d005,d005,Development
75589,Sudharsan,Ghazalie,M,1955-10-29,1986-05-27,41806,Senior Staff,2002-04-27,9999-01-01,9999-01-01,d002,d002,Finance
11993,Marit,Dalphin,M,1955-10-29,1986-06-25,56505,Senior Staff,1996-10-22,9999-01-01,9999-01-01,d003,d003,Human Resources
33800,Peternela,Bottner,M,1955-10-29,1987-03-13,40000,Senior Staff,1994-03-13,9999-01-01,9999-01-01,d003,d003,Human Resources
459409,DeForest,Szilard,F,1955-10-29,1985-03-30,57066,Senior Engineer,1989-03-20,9999-01-01,9999-01-01,d004,d004,Production
226808,Giordano,Marchegay,M,1955-10-29,1987-10-09,45104,Senior Engineer,1993-10-08,9999-01-01,9999-01-01,d004,d004,Production
471153,Dante,Willoner,F,1955-10-29,1988-05-25,48593,Senior Engineer,1994-05-25,9999-01-01,9999-01-01,d004,d004,Production
488881,Aran,Puppo,M,1955-10-29,1987-10-26,40000,Engineer,1998-03-28,9999-01-01,9999-01-01,d006,d006,Quality Management
39119,Tristan,Klyachko,M,1955-10-29,1985-12-06,45650,Senior Engineer,1994-07-31,9999-01-01,9999-01-01,d006,d006,Quality Management
74327,Aloke,Rahier,F,1955-10-29,1985-05-20,40000,Senior Staff,2000-05-26,9999-01-01,9999-01-01,d008,d008,Research
247453,Khoa,Flasterstein,M,1955-10-29,1988-07-26,71454,Senior Staff,1994-07-26,9999-01-01,9999-01-01,d008,d008,Research
63329,Mart,Schaaf,M,1955-10-29,1986-12-22,60910,Senior Staff,1995-04-03,9999-01-01,9999-01-01,d007,d007,Sales
286562,Reuven,Azevdeo,F,1955-10-29,1985-11-04,40773,Senior Staff,1993-11-04,9999-01-01,9999-01-01,d007,d007,Sales
286841,Hidekazu,Zobel,M,1955-10-29,1988-08-26,82984,Senior Staff,1999-05-21,9999-01-01,9999-01-01,d007,d007,Sales
53868,Jixiang,Angelov,F,1955-10-29,1985-06-14,50182,Senior Staff,1991-06-14,9999-01-01,9999-01-01,d007,d007,Sales
251124,Owen,Akiyama,F,1955-10-30,1988-05-10,53964,Senior Staff,1996-05-10,9999-01-01,9999-01-01,d009,d009,Customer Service
80896,Paloma,Hardjono,F,1955-10-30,1985-05-16,40000,Senior Staff,1985-05-16,9999-01-01,9999-01-01,d009,d009,Customer Service
260642,Xianlong,Kemmerer,M,1955-10-30,1986-07-06,40000,Senior Staff,1995-07-06,9999-01-01,9999-01-01,d009,d009,Customer Service
287900,Steve,Busillo,F,1955-10-30,1986-11-07,40000,Senior Staff,1997-03-10,9999-01-01,9999-01-01,d009,d009,Customer Service
455669,Reuven,Giaccio,F,1955-10-30,1987-10-11,44986,Staff,1996-06-02,9999-01-01,9999-01-01,d009,d009,Customer Service
95323,Patricia,Makinen,M,1955-10-30,1986-03-21,40000,Senior Engineer,1993-03-21,9999-01-01,9999-01-01,d005,d005,Development
222595,Becky,Kavvadias,M,1955-10-30,1988-06-28,42485,Senior Engineer,1991-05-08,9999-01-01,9999-01-01,d005,d005,Development
454659,Xiahua,Kamber,F,1955-10-30,1987-08-05,53309,Senior Engineer,1987-08-05,9999-01-01,9999-01-01,d005,d005,Development
261817,Guadalupe,Kowalchuk,M,1955-10-30,1987-03-29,59467,Engineer,1997-01-14,9999-01-01,9999-01-01,d005,d005,Development
100653,Georgi,Maraist,M,1955-10-30,1988-10-28,40000,Senior Engineer,1997-10-27,9999-01-01,9999-01-01,d005,d005,Development
34626,Udi,McConalogue,F,1955-10-30,1986-12-18,55992,Senior Engineer,1994-06-17,9999-01-01,9999-01-01,d005,d005,Development
477194,Xianlong,Furedi,M,1955-10-30,1988-11-04,49694,Senior Engineer,1989-05-02,9999-01-01,9999-01-01,d005,d005,Development
429379,Tsutomu,Danecki,M,1955-10-30,1986-10-03,40000,Senior Staff,2001-03-19,9999-01-01,9999-01-01,d002,d002,Finance
239166,Elliott,Isard,M,1955-10-30,1988-03-15,41388,Senior Staff,1995-03-16,9999-01-01,9999-01-01,d003,d003,Human Resources
473857,Vesna,Tetzlaff,F,1955-10-30,1988-01-02,40000,Technique Leader,1988-01-02,9999-01-01,9999-01-01,d004,d004,Production
202691,Mohit,Kenevan,F,1955-10-30,1986-07-21,40000,Staff,1998-07-10,9999-01-01,9999-01-01,d004,d004,Production
288716,Ulises,Xiaoshan,M,1955-10-30,1987-03-15,56082,Senior Staff,1987-09-03,9999-01-01,9999-01-01,d008,d008,Research
470507,Kwun,McAlpine,F,1955-10-30,1986-06-19,67971,Senior Staff,1994-03-04,9999-01-01,9999-01-01,d007,d007,Sales
257360,Honglan,Otillio,F,1955-10-30,1985-12-09,106124,Senior Staff,1993-12-09,9999-01-01,9999-01-01,d007,d007,Sales
66289,Taizo,Keohane,F,1955-10-30,1986-11-14,75519,Senior Staff,1994-11-14,9999-01-01,9999-01-01,d007,d007,Sales
242334,Renny,Kadhim,M,1955-10-30,1985-09-20,68245,Senior Staff,1985-09-20,9999-01-01,9999-01-01,d007,d007,Sales
409563,Yongmin,Sidhu,F,1955-10-31,1986-12-13,59793,Senior Engineer,1997-01-05,9999-01-01,9999-01-01,d005,d005,Development
83626,Reuven,Maccarone,M,1955-10-31,1987-02-01,40000,Technique Leader,1987-02-01,9999-01-01,9999-01-01,d005,d005,Development
246149,Guangming,Fargier,M,1955-10-31,1987-07-01,50136,Senior Engineer,1996-07-10,9999-01-01,9999-01-01,d005,d005,Development
106634,Ingmar,Rettelbach,F,1955-10-31,1988-01-21,77974,Senior Staff,1999-08-06,9999-01-01,9999-01-01,d005,d005,Development
486203,JoAnna,Gajiwala,F,1955-10-31,1985-11-13,40000,Senior Engineer,1998-07-13,9999-01-01,9999-01-01,d005,d005,Development
44740,Georg,Uhrik,M,1955-10-31,1988-05-23,46039,Senior Engineer,1988-05-23,9999-01-01,9999-01-01,d005,d005,Development
214394,Faiza,DeMori,F,1955-10-31,1988-02-24,48534,Senior Staff,1995-02-24,9999-01-01,9999-01-01,d002,d002,Finance
237479,Patricio,Comyn,F,1955-10-31,1988-02-27,41618,Senior Staff,2001-09-15,9999-01-01,9999-01-01,d003,d003,Human Resources
467554,Shalesh,Zockler,F,1955-10-31,1986-07-22,40000,Senior Staff,1994-07-22,9999-01-01,9999-01-01,d003,d003,Human Resources
234208,Yucai,Horswill,F,1955-10-31,1988-02-13,52120,Senior Staff,2002-03-13,9999-01-01,9999-01-01,d001,d001,Marketing
47581,Jagoda,Copas,F,1955-10-31,1987-03-04,41986,Senior Staff,1987-03-04,9999-01-01,9999-01-01,d001,d001,Marketing
265696,Fayez,Jiang,F,1955-10-31,1987-09-01,40000,Senior Staff,1999-10-31,9999-01-01,9999-01-01,d001,d001,Marketing
483135,Khedija,Denos,M,1955-10-31,1988-02-12,40000,Senior Engineer,1997-02-11,9999-01-01,9999-01-01,d004,d004,Production
216460,Tetsushi,Gerteisen,M,1955-10-31,1985-11-21,63038,Senior Engineer,1989-07-13,9999-01-01,9999-01-01,d004,d004,Production
415559,Ute,Mitsuhashi,M,1955-10-31,1988-09-25,40000,Senior Engineer,1997-09-25,9999-01-01,9999-01-01,d004,d004,Production
457866,Eckart,Potthoff,M,1955-10-31,1988-02-07,44279,Senior Engineer,1988-02-07,9999-01-01,9999-01-01,d004,d004,Production
292995,Junsik,Picel,M,1955-10-31,1988-07-06,58108,Senior Engineer,2000-10-27,9999-01-01,9999-01-01,d004,d004,Production
402126,Odysseas,Auria,M,1955-10-31,1985-03-03,41349,Senior Engineer,1997-08-13,9999-01-01,9999-01-01,d004,d004,Production
54442,Nadjib,Isaak,M,1955-10-31,1987-08-25,40000,Senior Engineer,1992-08-24,9999-01-01,9999-01-01,d006,d006,Quality Management
76121,Ioana,Vakili,M,1955-10-31,1986-11-10,40000,Senior Engineer,1993-11-10,9999-01-01,9999-01-01,d006,d006,Quality Management
202142,LiMin,Varley,M,1955-10-31,1986-09-11,61522,Senior Engineer,1995-09-11,9999-01-01,9999-01-01,d008,d008,Research
201936,Remmert,Ishibashi,F,1955-10-31,1987-03-06,60784,Senior Staff,1992-03-05,9999-01-01,9999-01-01,d008,d008,Research
213426,Demin,Lenart,F,1955-11-01,1986-04-28,82945,Senior Staff,1991-04-28,9999-01-01,9999-01-01,d009,d009,Customer Service
103772,Vidar,Pollacia,F,1955-11-01,1987-03-10,40000,Senior Staff,1994-10-25,9999-01-01,9999-01-01,d009,d009,Customer Service
86838,Janche,Gecseg,M,1955-11-01,1986-03-12,42273,Senior Staff,1993-03-12,9999-01-01,9999-01-01,d009,d009,Customer Service
474755,Christ,Varker,M,1955-11-01,1985-02-27,40000,Assistant Engineer,1999-01-19,9999-01-01,9999-01-01,d005,d005,Development
402051,Teruyuki,Comyn,M,1955-11-01,1988-06-13,47474,Senior Engineer,2001-03-17,9999-01-01,9999-01-01,d005,d005,Development
469466,Barton,Birnbaum,M,1955-11-01,1986-10-30,40000,Senior Engineer,1991-10-30,9999-01-01,9999-01-01,d005,d005,Development
444687,Mokhtar,Braccini,F,1955-11-01,1986-05-08,50444,Engineer,1994-01-03,9999-01-01,9999-01-01,d005,d005,Development
478234,Mayuri,Bach,F,1955-11-01,1987-01-24,52177,Senior Engineer,1992-01-24,9999-01-01,9999-01-01,d005,d005,Development
257533,Suebskul,Brookner,M,1955-11-01,1985-07-01,40000,Senior Engineer,1995-12-12,9999-01-01,9999-01-01,d005,d005,Development
239499,Bouchung,Zedlitz,F,1955-11-01,1985-10-25,84394,Senior Staff,1992-10-25,9999-01-01,9999-01-01,d002,d002,Finance
238008,Owen,Kornatzky,M,1955-11-01,1987-06-18,47094,Senior Staff,1996-06-17,9999-01-01,9999-01-01,d003,d003,Human Resources
475525,Shaunak,Sullins,F,1955-11-01,1987-07-29,65993,Staff,1998-06-20,9999-01-01,9999-01-01,d001,d001,Marketing
439948,Toshimitsu,Hatcliff,M,1955-11-01,1986-10-22,68876,Staff,1996-02-13,9999-01-01,9999-01-01,d001,d001,Marketing
438883,Renee,Kisuki,F,1955-11-01,1986-07-29,45611,Senior Engineer,1993-07-29,9999-01-01,9999-01-01,d004,d004,Production
15269,Eric,Reghbati,F,1955-11-01,1986-08-21,60930,Senior Engineer,1993-08-21,9999-01-01,9999-01-01,d004,d004,Production
209179,Kazunori,Gaughan,F,1955-11-01,1985-11-28,55593,Senior Engineer,2001-11-28,9999-01-01,9999-01-01,d004,d004,Production
285106,Cedric,Siepmann,F,1955-11-01,1988-06-04,40000,Senior Engineer,1993-06-04,9999-01-01,9999-01-01,d004,d004,Production
292219,Dharmaraja,Deyuan,M,1955-11-01,1985-06-11,59371,Senior Staff,1998-12-17,9999-01-01,9999-01-01,d008,d008,Research
238669,Masako,Rosenbaum,M,1955-11-01,1985-03-29,46456,Senior Staff,1998-11-09,9999-01-01,9999-01-01,d007,d007,Sales
244661,Idoia,Parfitt,M,1955-11-02,1986-06-02,47970,Senior Engineer,1999-10-02,9999-01-01,9999-01-01,d009,d009,Customer Service
285146,Sachio,Birke,M,1955-11-02,1986-08-31,54308,Senior Staff,1993-08-31,9999-01-01,9999-01-01,d009,d009,Customer Service
63017,Moni,Picel,F,1955-11-02,1988-12-15,40000,Senior Engineer,1997-07-28,9999-01-01,9999-01-01,d005,d005,Development
466490,Masako,Lenart,M,1955-11-02,1986-01-13,63853,Senior Engineer,1993-01-13,9999-01-01,9999-01-01,d005,d005,Development
284847,Shugo,Seghrouchni,M,1955-11-02,1986-04-23,40502,Senior Engineer,1996-11-16,9999-01-01,9999-01-01,d005,d005,Development
494807,Marc,Simkin,M,1955-11-02,1986-02-02,50562,Senior Staff,1994-09-15,9999-01-01,9999-01-01,d003,d003,Human Resources
85318,Navid,Hanratty,F,1955-11-02,1988-05-18,40000,Senior Engineer,1989-07-15,9999-01-01,9999-01-01,d004,d004,Production
39226,Samphel,Parfitt,M,1955-11-02,1988-11-17,52379,Senior Engineer,1997-11-17,9999-01-01,9999-01-01,d004,d004,Production
106555,Rosalyn,Gaughan,F,1955-11-02,1988-05-31,72049,Engineer,1996-07-07,9999-01-01,9999-01-01,d004,d004,Production
236258,Goh,Shackell,M,1955-11-02,1986-09-18,49934,Senior Engineer,1991-09-18,9999-01-01,9999-01-01,d004,d004,Production
71732,Arra,Highland,M,1955-11-02,1985-04-24,50205,Engineer,1997-08-14,9999-01-01,9999-01-01,d006,d006,Quality Management
246997,Jaewon,Aloia,M,1955-11-02,1985-06-15,40000,Senior Staff,1992-06-14,9999-01-01,9999-01-01,d008,d008,Research
402900,LiMin,Choobineh,M,1955-11-02,1988-11-28,93471,Senior Staff,1996-10-28,9999-01-01,9999-01-01,d007,d007,Sales
63516,Toshimitsu,Steinauer,M,1955-11-03,1986-07-30,94093,Senior Staff,1992-02-16,9999-01-01,9999-01-01,d009,d009,Customer Service
424570,Gil,Klyachko,M,1955-11-03,1985-05-14,59705,Senior Staff,1990-05-14,9999-01-01,9999-01-01,d009,d009,Customer Service
257301,Zhenhua,Kampfer,M,1955-11-03,1985-05-04,79075,Senior Staff,1985-05-04,9999-01-01,9999-01-01,d009,d009,Customer Service
16862,JiYoung,Eppinger,M,1955-11-03,1985-04-06,40000,Senior Engineer,1992-04-26,9999-01-01,9999-01-01,d009,d009,Customer Service
428592,Noritoshi,Diderrich,F,1955-11-03,1988-01-28,51359,Senior Engineer,1994-04-03,9999-01-01,9999-01-01,d005,d005,Development
404179,Susuma,Bodoff,M,1955-11-03,1988-10-11,46105,Senior Engineer,1997-10-11,9999-01-01,9999-01-01,d005,d005,Development
405170,Mrinalini,Rahier,F,1955-11-03,1987-05-15,40000,Senior Engineer,1995-05-15,9999-01-01,9999-01-01,d005,d005,Development
433710,Gou,Baezner,M,1955-11-03,1985-03-06,40000,Senior Engineer,1994-03-06,9999-01-01,9999-01-01,d005,d005,Development
436904,Tse,Fontan,F,1955-11-03,1988-04-10,86974,Senior Staff,1996-04-10,9999-01-01,9999-01-01,d002,d002,Finance
243805,Ramzi,Vecchi,F,1955-11-03,1985-03-20,40000,Senior Staff,1990-03-20,9999-01-01,9999-01-01,d003,d003,Human Resources
268256,Marla,Gire,F,1955-11-03,1987-05-30,52785,Senior Staff,1997-12-18,9999-01-01,9999-01-01,d001,d001,Marketing
267485,Valery,Tsunoo,M,1955-11-03,1985-10-15,40000,Technique Leader,1993-10-13,9999-01-01,9999-01-01,d004,d004,Production
490888,Berna,Gargeya,M,1955-11-03,1988-12-09,47995,Technique Leader,1998-05-02,9999-01-01,9999-01-01,d004,d004,Production
432545,Chikako,Tanemo,M,1955-11-03,1988-06-01,43040,Engineer,1999-12-17,9999-01-01,9999-01-01,d004,d004,Production
496515,Kokou,Gurbaxani,M,1955-11-03,1986-10-02,40000,Senior Engineer,1993-10-02,9999-01-01,9999-01-01,d004,d004,Production
88543,Geoff,Brodie,F,1955-11-03,1987-05-16,40000,Senior Engineer,1992-05-15,9999-01-01,9999-01-01,d006,d006,Quality Management
416394,Sreenivas,Anguita,M,1955-11-03,1986-04-07,43978,Senior Staff,1994-04-07,9999-01-01,9999-01-01,d008,d008,Research
283601,Uno,Cunliffe,M,1955-11-03,1988-02-25,54075,Senior Engineer,1991-04-19,9999-01-01,9999-01-01,d008,d008,Research
100042,Raimond,Turnbull,F,1955-11-03,1987-01-07,84331,Staff,2000-01-11,9999-01-01,9999-01-01,d007,d007,Sales
42082,Gritta,Compeau,F,1955-11-03,1985-04-16,55819,Senior Staff,1992-11-15,9999-01-01,9999-01-01,d007,d007,Sales
61667,Domenico,Hasenauer,F,1955-11-03,1987-02-12,77399,Senior Staff,1992-02-12,9999-01-01,9999-01-01,d007,d007,Sales
277633,Rimli,Solares,F,1955-11-03,1987-08-18,76984,Senior Staff,1997-12-15,9999-01-01,9999-01-01,d007,d007,Sales
424581,Turgut,Christianini,F,1955-11-03,1986-07-06,58774,Senior Staff,1993-07-06,9999-01-01,9999-01-01,d007,d007,Sales
35485,Margo,Tyugu,M,1955-11-04,1988-08-31,41376,Senior Engineer,1994-04-07,9999-01-01,9999-01-01,d009,d009,Customer Service
30374,Xiaocheng,Reinhart,F,1955-11-04,1988-01-19,40000,Senior Engineer,1994-01-18,9999-01-01,9999-01-01,d005,d005,Development
494961,Xumin,Denna,M,1955-11-04,1987-10-30,64478,Senior Engineer,2000-03-05,9999-01-01,9999-01-01,d005,d005,Development
438214,Lokesh,Tokunaga,M,1955-11-04,1987-10-16,42651,Senior Engineer,1995-10-16,9999-01-01,9999-01-01,d005,d005,Development
253066,Faiza,Kugler,F,1955-11-04,1988-11-07,53853,Senior Engineer,1997-01-04,9999-01-01,9999-01-01,d005,d005,Development
456300,Demin,Chiodo,F,1955-11-04,1987-03-05,55488,Senior Engineer,1999-06-16,9999-01-01,9999-01-01,d005,d005,Development
233354,Mingzeng,Bernick,M,1955-11-04,1986-03-09,40000,Senior Engineer,1999-03-02,9999-01-01,9999-01-01,d005,d005,Development
235177,Deborah,Petereit,F,1955-11-04,1986-09-26,65199,Engineer,1994-05-31,9999-01-01,9999-01-01,d005,d005,Development
19089,Badri,Ellozy,M,1955-11-04,1986-02-27,64741,Senior Engineer,1999-04-08,9999-01-01,9999-01-01,d005,d005,Development
258963,Clyde,Riexinger,M,1955-11-04,1986-05-09,54239,Senior Staff,1995-11-04,9999-01-01,9999-01-01,d002,d002,Finance
52933,Gurbir,Uludag,M,1955-11-04,1985-09-01,57801,Senior Staff,1990-09-01,9999-01-01,9999-01-01,d002,d002,Finance
90147,Tomokazu,Plump,M,1955-11-04,1986-11-28,40000,Staff,1995-11-07,9999-01-01,9999-01-01,d003,d003,Human Resources
